url,slug,name,force,grips,mechanic,primary_muscles,secondary_muscles,difficulty,equipment,exercise_type,description,instructions_html,images
https://musclewiki.com/exercise/abdominals-stretch-variation-four,abdominals-stretch-variation-four,Abdominals Stretch Variation Four,,None,,Abdominals,,Beginner,Bodyweight,Stretches,Step-by-step guide for performing Abdominals Stretch Variation Four,,https://media.musclewiki.com/media/uploads/og-male-abdominals-stretch-variation-4-front.jpg | https://media.musclewiki.com/media/uploads/og-male-abdominals-stretch-variation-4-side.jpg
https://musclewiki.com/exercise/abdominals-stretch-variation-one,abdominals-stretch-variation-one,Abdominals Stretch Variation One,,None,,Abdominals,,Novice,Bodyweight,Stretches,Step-by-step guide for performing Abdominals Stretch Variation One,,https://media.musclewiki.com/media/uploads/og-male-abdominals-stretch-variation-1-front.jpg | https://media.musclewiki.com/media/uploads/og-male-abdominals-stretch-variation-1-side.jpg
https://musclewiki.com/exercise/abdominals-stretch-variation-three,abdominals-stretch-variation-three,Abdominals Stretch Variation Three,,None,,Abdominals | Obliques,,Novice,Bodyweight,Stretches,Step-by-step guide for performing Abdominals Stretch Variation Three,,https://media.musclewiki.com/media/uploads/og-male-abdominals-stretch-variation-3-front.jpg | https://media.musclewiki.com/media/uploads/og-male-abdominals-stretch-variation-3-side.jpg
https://musclewiki.com/exercise/abdominals-stretch-variation-two,abdominals-stretch-variation-two,Abdominals Stretch Variation Two,,None,,Abdominals | Obliques,,Novice,Bodyweight,Stretches,Step-by-step guide for performing Abdominals Stretch Variation Two,,https://media.musclewiki.com/media/uploads/og-male-abdominals-stretch-variation-2-front.jpg | https://media.musclewiki.com/media/uploads/og-male-abdominals-stretch-variation-2-side.jpg
https://musclewiki.com/exercise/abductor-leg-raise-side-lying,abductor-leg-raise-side-lying,Abductor Leg Raise Side Lying,Push,None,Isolation,Glutes | Gluteus Medius,,Beginner,Bodyweight,Recovery,Step-by-step guide for performing Abductor Leg Raise Side Lying,,https://media.musclewiki.com/media/uploads/og-male-Recovery-abductor-leg-raise-side-lying-front.jpg | https://media.musclewiki.com/media/uploads/og-male-Recovery-abductor-leg-raise-side-lying-side.jpg
https://musclewiki.com/exercise/abductor-leg-raise-side-lying-isometric,abductor-leg-raise-side-lying-isometric,Abductor Leg Raise Side Lying Isometric,Hold,None,Isolation,Glutes | Gluteus Medius,,Beginner,Bodyweight,Recovery,Step-by-step guide for performing Abductor Leg Raise Side Lying Isometric,,https://media.musclewiki.com/media/uploads/og-male-Recovery-abductor-leg-raise-side-lying-isometric-front.jpg | https://media.musclewiki.com/media/uploads/og-male-Recovery-abductor-leg-raise-side-lying-isometric-side.jpg
https://musclewiki.com/exercise/adductor-leg-raise-side-lying,adductor-leg-raise-side-lying,Adductor Leg Raise Side Lying,Pull,None,Isolation,Inner Thigh,,Beginner,Bodyweight,Recovery,Step-by-step guide for performing Adductor Leg Raise Side Lying,,https://media.musclewiki.com/media/uploads/og-male-Recovery-adductor-leg-raise-side-lying-side.jpg | https://media.musclewiki.com/media/uploads/og-male-Recovery-adductor-leg-raise-side-lying-front.jpg
https://musclewiki.com/exercise/adductor-leg-raise-side-lying-isometric,adductor-leg-raise-side-lying-isometric,Adductor Leg Raise Side Lying Isometric,Hold,None,Isolation,Inner Thigh,,Beginner,Bodyweight,Recovery,Step-by-step guide for performing Adductor Leg Raise Side Lying Isometric,,https://media.musclewiki.com/media/uploads/og-male-Recovery-adductor-leg-raise-side-lying-isometric-side.jpg | https://media.musclewiki.com/media/uploads/og-male-Recovery-adductor-leg-raise-side-lying-isometric-front.jpg
https://musclewiki.com/exercise/adductor-raise-side-lying-long-lever,adductor-raise-side-lying-long-lever,Adductor Raise Side Lying Long Lever,Hold,None,Isolation,Inner Thigh,,Advanced,Bodyweight,Recovery,Step-by-step guide for performing Adductor Raise Side Lying Long Lever,,https://media.musclewiki.com/media/uploads/og-male-Recovery-adductor-raise-side-lying-long-lever-front.jpg | https://media.musclewiki.com/media/uploads/og-male-Recovery-adductor-raise-side-lying-long-lever-side.jpg
https://musclewiki.com/exercise/adductor-raise-side-lying-short-lever,adductor-raise-side-lying-short-lever,Adductor Raise Side Lying Short Lever,Hold,None,Isolation,Inner Thigh,,Intermediate,Bodyweight,Recovery,Step-by-step guide for performing Adductor Raise Side Lying Short Lever,,https://media.musclewiki.com/media/uploads/og-male-Recovery-adductor-raise-side-lying-short-lever-side.jpg | https://media.musclewiki.com/media/uploads/og-male-Recovery-adductor-raise-side-lying-short-lever-front.jpg
https://musclewiki.com/exercise/alternating-heel-touch,alternating-heel-touch,Alternating Heel Touch,Hold,None,Isolation,Abdominals | Obliques,,Novice,Bodyweight,Bodyweight,Step-by-step guide for performing Alternating Heel Touch,,https://media.musclewiki.com/media/uploads/og-male-Bodyweight-alternating-heel-touch-front.jpg | https://media.musclewiki.com/media/uploads/og-male-Bodyweight-alternating-heel-touch-side.jpg
https://musclewiki.com/exercise/alternating-pole-rotation,alternating-pole-rotation,Alternating Pole Rotation,Pull,Overhand,Isolation,Shoulders | Lateral Deltoid | Anterior Deltoid | Posterior Deltoid | Front Shoulders | Rear Shoulders,,Beginner,Bodyweight,Stretches,Step-by-step guide for performing Alternating Pole Rotation,,https://media.musclewiki.com/media/uploads/og-male-Stretches-alternating-pole-rotation-front.jpg | https://media.musclewiki.com/media/uploads/og-male-Stretches-alternating-pole-rotation-side.jpg
https://musclewiki.com/exercise/ankle-circle,ankle-circle,Ankle Circle,Push,None,Isolation,Calves,,Novice,Bodyweight,Recovery,Step-by-step guide for performing Ankle Circle,,https://media.musclewiki.com/media/uploads/og-male-Recovery-ankle-circle-front.jpg | https://media.musclewiki.com/media/uploads/og-male-Recovery-ankle-circle-side.jpg
https://musclewiki.com/exercise/assisted-bulgarian-split-squat,assisted-bulgarian-split-squat,Assisted Bulgarian Split Squat,Push,None,Compound,Glutes | Quads,,Novice,Bodyweight,Bodyweight,Step-by-step guide for performing Assisted Bulgarian Split Squat,,https://media.musclewiki.com/media/uploads/og-male-Bodyweight-assisted-bulgarian-split-squat-front.jpg | https://media.musclewiki.com/media/uploads/og-male-Bodyweight-assisted-bulgarian-split-squat-side.jpg
https://musclewiki.com/exercise/ball-headlock-squat,ball-headlock-squat,Medicine Ball Ball Headlock Squat,Push,,Compound,Glutes | Quads | Inner Quadriceps | Outer Quadricep,,Beginner,Bodyweight,Medicine-Ball,Step-by-step guide for performing Medicine Ball Ball Headlock Squat,,https://media.musclewiki.com/media/uploads/og-male-medicine-ball-headlock-squat-side.jpg | https://media.musclewiki.com/media/uploads/og-male-medicine-ball-headlock-squat-front.jpg
https://musclewiki.com/exercise/band-bayesian-curl,band-bayesian-curl,Band Bayesian Curl,Pull,,Isolation,Biceps | Long Head Bicep,,Beginner,Bodyweight,Band,Step-by-step guide for performing Band Bayesian Curl,,https://media.musclewiki.com/media/uploads/og-male-Band-band-bayesian-curl-front.jpg | https://media.musclewiki.com/media/uploads/og-male-Band-band-bayesian-curl-side.jpg
https://musclewiki.com/exercise/band-bayesian-hammer-curl,band-bayesian-hammer-curl,Band Bayesian Hammer Curl,,,,Biceps | Long Head Bicep | Forearms,Long Head Bicep,Intermediate,Bodyweight,Band,Step-by-step guide for performing Band Bayesian Hammer Curl,,https://media.musclewiki.com/media/uploads/og-male-Band-band-bayesian-hammer-curl-front.jpg | https://media.musclewiki.com/media/uploads/og-male-Band-band-bayesian-hammer-curl-side.jpg
https://musclewiki.com/exercise/band-bayesian-reverse-curl,band-bayesian-reverse-curl,Band Bayesian Reverse Curl,Pull,Overhand,Isolation,Biceps | Long Head Bicep,Forearms,Beginner,Bodyweight,Band,Step-by-step guide for performing Band Bayesian Reverse Curl,,https://media.musclewiki.com/media/uploads/og-male-Band-band-bayesian-reverse-curl-front.jpg | https://media.musclewiki.com/media/uploads/og-male-Band-band-bayesian-reverse-curl-side.jpg
https://musclewiki.com/exercise/band-calf-raise,band-calf-raise,Band Calf Raise,Push,,Isolation,Calves | Gastrocnemius,,Novice,Bodyweight,Band,Step-by-step guide for performing Band Calf Raise,,https://media.musclewiki.com/media/uploads/og-male-Band-band-calf-raise-side.jpg | https://media.musclewiki.com/media/uploads/og-male-Band-band-calf-raise-front.jpg
https://musclewiki.com/exercise/band-chest-fly,band-chest-fly,Band Chest Fly,Push,Neutral,Isolation,Chest,,Beginner,Bodyweight,Band,Step-by-step guide for performing Band Chest Fly,,https://media.musclewiki.com/media/uploads/og-male-band-chest-fly-front_EjlOhyB.jpg | https://media.musclewiki.com/media/uploads/og-male-band-chest-fly-side_aZavtpI.jpg
https://musclewiki.com/exercise/band-chest-press,band-chest-press,Band Chest Press,Push,Overhand,Compound,Chest,Triceps,Novice,Bodyweight,Band,Step-by-step guide for performing Band Chest Press,,https://media.musclewiki.com/media/uploads/og-male-band-chest-press-front_XYmSX4f.jpg | https://media.musclewiki.com/media/uploads/og-male-band-chest-press-side_vYKZsWt.jpg
https://musclewiki.com/exercise/band-crunch,band-crunch,Band Crunch,Pull,,Isolation,Abdominals | Upper Abdominals,,Intermediate,Bodyweight,Band,Step-by-step guide for performing Band Crunch,,https://media.musclewiki.com/media/uploads/og-male-Band-band-crunch-side.jpg | https://media.musclewiki.com/media/uploads/og-male-Band-band-crunch-front.jpg
https://musclewiki.com/exercise/band-curl,band-curl,Band Curl,Pull,Underhand,Isolation,Biceps,,Novice,Bodyweight,Band,Step-by-step guide for performing Band Curl,,https://media.musclewiki.com/media/uploads/og-male-band-curl-front_1YwVVEx.jpg | https://media.musclewiki.com/media/uploads/og-male-band-curl-side_qegXZDv.jpg
https://musclewiki.com/exercise/band-face-pull,band-face-pull,Band Face Pull,,,,Shoulders | Posterior Deltoid | Rear Shoulders,,Novice,Bodyweight,Band,Step-by-step guide for performing Band Face Pull,,https://media.musclewiki.com/media/uploads/og-male-Band-band-face-pull-side.jpg | https://media.musclewiki.com/media/uploads/og-male-Band-band-face-pull-front.jpg
https://musclewiki.com/exercise/band-front-raise,band-front-raise,Band Front Raise,Push,,Isolation,Shoulders | Anterior Deltoid | Front Shoulders,,Novice,Bodyweight,Band,Step-by-step guide for performing Band Front Raise,,https://media.musclewiki.com/media/uploads/og-male-Band-band-front-raise-front.jpg | https://media.musclewiki.com/media/uploads/og-male-Band-band-front-raise-side.jpg
https://musclewiki.com/exercise/band-glute-kickback,band-glute-kickback,Band Glute Kickback,Push,,Isolation,Glutes,,Beginner,Bodyweight,Band,Step-by-step guide for performing Band Glute Kickback,,https://media.musclewiki.com/media/uploads/og-male-Band-band-glute-kickback-front.jpg | https://media.musclewiki.com/media/uploads/og-male-Band-band-glute-kickback-side.jpg
https://musclewiki.com/exercise/band-good-morning,band-good-morning,Band Good Morning,Push,,Compound,Glutes | Hamstrings,Lower back,Novice,Bodyweight,Band,Step-by-step guide for performing Band Good Morning,,https://media.musclewiki.com/media/uploads/og-male-band-good-morning-front_8qJRfbm.jpg | https://media.musclewiki.com/media/uploads/og-male-band-good-morning-side_pGmFQtq.jpg
https://musclewiki.com/exercise/band-high-curl,band-high-curl,Band High Curl,Pull,Underhand,Isolation,Biceps,,Novice,Bodyweight,Band,Step-by-step guide for performing Band High Curl,,https://media.musclewiki.com/media/uploads/og-male-band-high-curl-front.jpg | https://media.musclewiki.com/media/uploads/og-male-band-high-curl-side.jpg
https://musclewiki.com/exercise/band-high-hammer-curl,band-high-hammer-curl,Band High Hammer Curl,Pull,Neutral,Isolation,Biceps,,Novice,Bodyweight,Band,Step-by-step guide for performing Band High Hammer Curl,,https://media.musclewiki.com/media/uploads/og-male-band-high-hammer-curl-front.jpg | https://media.musclewiki.com/media/uploads/og-male-band-high-hammer-curl-side.jpg
https://musclewiki.com/exercise/band-high-reverse-curl,band-high-reverse-curl,Band High Reverse Curl,Pull,Overhand,Isolation,Biceps,Forearms,Novice,Bodyweight,Band,Step-by-step guide for performing Band High Reverse Curl,,https://media.musclewiki.com/media/uploads/og-male-band-high-reverse-curl-front.jpg | https://media.musclewiki.com/media/uploads/og-male-band-high-reverse-curl-side.jpg
https://musclewiki.com/exercise/band-high-to-low-pallof-press-wood-chopper,band-high-to-low-pallof-press-wood-chopper,Band High To Low Pallof Press Wood Chopper,Pull,Neutral,Isolation,Obliques,Abdominals,Intermediate,Bodyweight,Band,Step-by-step guide for performing Band High To Low Pallof Press Wood Chopper,,https://media.musclewiki.com/media/uploads/og-male-Band-band-high-to-low-pallof-press-wood-chopper-side.jpg | https://media.musclewiki.com/media/uploads/og-male-Band-band-high-to-low-pallof-press-wood-chopper-front.jpg
https://musclewiki.com/exercise/band-horizontal-shrug,band-horizontal-shrug,Band Horizontal Shrug,Pull,,Isolation,Traps (mid-back) | Traps,,Novice,Bodyweight,Band,Step-by-step guide for performing Band Horizontal Shrug,,https://media.musclewiki.com/media/uploads/og-male-Band-band-horizontal-shrug-side.jpg | https://media.musclewiki.com/media/uploads/og-male-Band-band-horizontal-shrug-front.jpg
https://musclewiki.com/exercise/band-kneeling-pulldown,band-kneeling-pulldown,Band Kneeling Pulldown,Pull,Overhand,Compound,Lats,Biceps,Novice,Bodyweight,Band,Step-by-step guide for performing Band Kneeling Pulldown,,https://media.musclewiki.com/media/uploads/og-male-Band-band-kneeling-pulldown-side.jpg | https://media.musclewiki.com/media/uploads/og-male-Band-band-kneeling-pulldown-front.jpg
https://musclewiki.com/exercise/band-kneeling-single-arm-pulldown,band-kneeling-single-arm-pulldown,Band Kneeling Single Arm Pulldown,Pull,Neutral,Compound,Lats,Biceps,Novice,Bodyweight,Band,Step-by-step guide for performing Band Kneeling Single Arm Pulldown,,https://media.musclewiki.com/media/uploads/og-male-band-kneeling-single-arm-pulldown-front.jpg | https://media.musclewiki.com/media/uploads/og-male-band-kneeling-single-arm-pulldown-side.jpg
https://musclewiki.com/exercise/band-lateral-raise,band-lateral-raise,Band Lateral Raise,Push,,Isolation,Shoulders | Lateral Deltoid | Front Shoulders,,Novice,Bodyweight,Band,Step-by-step guide for performing Band Lateral Raise,,https://media.musclewiki.com/media/uploads/og-male-band-lateral-raise-front.jpg | https://media.musclewiki.com/media/uploads/og-male-band-lateral-raise-side.jpg
https://musclewiki.com/exercise/band-leg-press,band-leg-press,Band Leg Press,Push,None,Compound,Glutes | Quads,,Advanced,Bodyweight,Band,Step-by-step guide for performing Band Leg Press,,https://media.musclewiki.com/media/uploads/og-male-Band-band-leg-press-side.jpg | https://media.musclewiki.com/media/uploads/og-male-Band-band-leg-press-front.jpg
https://musclewiki.com/exercise/band-low-to-high-pallof-press-wood-chopper,band-low-to-high-pallof-press-wood-chopper,Band Low To High Pallof Press Wood Chopper,Pull,Neutral,Isolation,Obliques,Abdominals,Beginner,Bodyweight,Band,Step-by-step guide for performing Band Low To High Pallof Press Wood Chopper,,https://media.musclewiki.com/media/uploads/og-male-Band-band-low-to-high-pallof-press-wood-chopper-front.jpg | https://media.musclewiki.com/media/uploads/og-male-Band-band-low-to-high-pallof-press-wood-chopper-side.jpg
https://musclewiki.com/exercise/band-overhead-tricep-extension,band-overhead-tricep-extension,Band Overhead Tricep Extension,Push,,Isolation,Triceps,,Advanced,Bodyweight,Band,Step-by-step guide for performing Band Overhead Tricep Extension,,https://media.musclewiki.com/media/uploads/og-male-Band-band-overhead-tricep-extension-front.jpg | https://media.musclewiki.com/media/uploads/og-male-Band-band-overhead-tricep-extension-side.jpg
https://musclewiki.com/exercise/band-pallof-press,band-pallof-press,Band Pallof Press,Push,Neutral,Isolation,Obliques,,Beginner,Bodyweight,Band,Step-by-step guide for performing Band Pallof Press,,https://media.musclewiki.com/media/uploads/og-male-Band-band-pallof-press-side.jpg | https://media.musclewiki.com/media/uploads/og-male-Band-band-pallof-press-front.jpg
https://musclewiki.com/exercise/band-pallof-press-to-wood-chopper,band-pallof-press-to-wood-chopper,Band Pallof Press To Wood Chopper,Pull,Neutral,Isolation,Obliques,,Intermediate,Bodyweight,Band,Step-by-step guide for performing Band Pallof Press To Wood Chopper,,https://media.musclewiki.com/media/uploads/og-male-Band-band-pallof-press-to-wood-chopper-front.jpg | https://media.musclewiki.com/media/uploads/og-male-Band-band-pallof-press-to-wood-chopper-side.jpg
